\\ K2 Targets - Campaign 2
\\ EPIC ID = K2 Ecliptic Plane Input Catalog ID
\\ RA, Dec = Coordinates (J2000)
\\ Mag_Kep = Kepler magnitude
\\ Mag_Ks = Ks magnitude
\\ Num_plan = Number of confirmed planets
\\ Poss_pc = Possible planetary candidate
\\ Num_spec = Number of spectroscopy observations
\\ Num_img = Number of imaging observations
\\ Last Mod = Last modified date

EPIC ID,RA,Dec,Mag_Kep,Mag_Ks,Num_plan,Poss_pc,Num_spec,Num_img,Last Mod
202622887,16:08:57.19,-28:58:49.73,11.531,9.888,0,,0,0,2016-12-19 12:00:00
202622970,16:24:45.59,-28:58:48.6,12.518,9.592,0,,0,0,2016-12-19 12:00:00
202623512,16:27:42.68,-28:58:41.1,13.734,10.644,0,,0,0,2016-12-19 12:00:00
202623864,16:26:25.18,-28:58:36.26,13.893,10.087,0,,0,0,2016-12-19 12:00:00
202623910,16:40:40.89,-28:58:35.67,12.083,10.752,0,,0,0,2016-12-19 12:00:00
202624379,16:27:50.82,-28:58:28.83,14.783,10.993,0,,0,0,2016-12-19 12:00:00
202624734,16:17:41.53,-28:58:24.24,11.312,9.400,0,,0,0,2016-12-19 12:00:00
202624971,16:41:05.47,-28:58:20.99,12.389,10.899,0,,0,0,2016-12-19 12:00:00
202625223,16:08:29.51,-28:58:17.7,8.599,6.912,0,,0,0,2016-12-19 12:00:00
202625278,16:28:29.24,-28:58:17.01,14.430,10.934,0,,0,0,2016-12-19 12:00:00
202625676,16:34:14.79,-28:58:11.69,12.274,10.087,0,,0,0,2016-12-19 12:00:00
202625828,16:43:04.72,-28:58:09.71,10.681,9.223,0,,0,0,2016-12-19 12:00:00
202626916,16:34:35.48,-28:57:55.48,11.940,10.173,0,,0,0,2016-12-19 12:00:00
202627120,16:13:15.2,-28:57:52.86,9.977,8.490,0,,0,0,2016-12-19 12:00:00
202627452,16:09:44.09,-28:57:47.83,9.849,9.035,0,,0,0,2016-12-19 12:00:00
202627477,16:25:54.12,-28:57:47.53,12.590,9.021,0,,0,0,2016-12-19 12:00:00
202627715,16:17:02.56,-28:57:44.27,10.798,9.216,0,,0,0,2016-12-19 12:00:00
202627721,16:09:44.03,-28:57:44.22,9.895,,0,,0,0,2016-12-19 12:00:00
202628447,16:26:05.35,-28:57:34.14,14.494,11.049,0,,0,0,2016-12-19 12:00:00
202628742,16:25:19.43,-28:57:29.82,11.678,8.695,0,,0,0,2016-12-19 12:00:00
202628862,16:26:47.45,-28:57:28.47,13.814,11.185,0,,0,0,2016-12-19 12:00:00
202628930,16:25:41.69,-28:57:27.48,13.574,11.012,0,,0,0,2016-12-19 12:00:00
202629207,16:25:02.48,-28:57:23.73,14.765,10.963,0,,0,0,2016-12-19 12:00:00
202629299,16:23:48.08,-28:57:22.56,14.573,11.276,0,,0,0,2016-12-19 12:00:00
202629412,16:24:24.23,-28:57:21,13.218,9.276,0,,0,0,2016-12-19 12:00:00
202629572,16:30:46.75,-28:57:18.78,12.527,10.887,0,,0,0,2016-12-19 12:00:00
202629575,16:25:38.55,-28:57:18.73,14.913,11.758,0,,0,0,2016-12-19 12:00:00
202629638,16:26:09.16,-28:57:17.88,15.196,11.105,0,,0,0,2016-12-19 12:00:00
202629760,16:31:16.11,-28:57:16.3,12.626,11.020,0,,0,0,2016-12-19 12:00:00
202631760,16:29:00.41,-28:56:48.78,13.614,10.420,0,,0,0,2016-12-19 12:00:00
202632400,16:17:56.09,-28:56:39.97,15.118,11.971,0,,0,0,2016-12-19 12:00:00
202632482,16:28:50.02,-28:56:38.7,13.104,9.827,0,,0,0,2016-12-19 12:00:00
202632649,16:34:46.2,-28:56:36.51,11.562,,0,,0,0,2016-12-19 12:00:00
202632849,16:18:09.29,-28:56:34.03,12.556,10.904,0,,0,0,2016-12-19 12:00:00
202633073,16:10:13.16,-28:56:30.8,16.607,13.138,0,,0,0,2016-12-19 12:00:00
202633544,16:40:10.63,-28:56:24.46,6.587,2.873,0,,0,0,2016-12-19 12:00:00
202633702,16:23:38.85,-28:56:22,13.463,10.309,0,,0,0,2016-12-19 12:00:00
202633768,16:25:14.25,-28:56:21.01,13.803,11.353,0,,0,0,2016-12-19 12:00:00
202633831,16:28:26.21,-28:56:20.19,13.082,10.964,0,,0,0,2016-12-19 12:00:00
202633922,16:29:01.11,-28:56:18.91,14.305,10.291,0,,0,0,2016-12-19 12:00:00
202634091,16:28:31.23,-28:56:16.57,13.462,10.305,0,,0,0,2016-12-19 12:00:00
202634206,16:40:54.9,-28:56:15.11,11.857,10.555,0,,0,0,2016-12-19 12:00:00
202634644,16:27:58.96,-28:56:09.3,13.944,10.801,0,,0,0,2016-12-19 12:00:00
202634751,16:24:54.34,-28:56:07.75,10.301,6.854,0,,0,0,2016-12-19 12:00:00
202634842,16:28:54.78,-28:56:06.44,13.844,10.443,0,,0,0,2016-12-19 12:00:00
202634963,16:11:35.5,-28:56:04.69,12.100,10.749,0,Y,0,0,2016-12-19 12:00:00
202635062,16:27:49.35,-28:56:03.2,13.908,11.025,0,,0,0,2016-12-19 12:00:00
202635138,16:25:18.4,-28:56:02.07,13.345,11.053,0,,0,0,2016-12-19 12:00:00
202635248,16:26:07.56,-28:56:00.42,13.861,9.193,0,,0,0,2016-12-19 12:00:00
202635461,16:42:37.04,-28:55:57.5,12.534,10.854,0,,0,0,2016-12-19 12:00:00
202635580,16:42:41.82,-28:55:56.06,10.485,9.513,0,,0,0,2016-12-19 12:00:00
202635826,16:27:46.81,-28:55:52.73,13.235,10.897,0,,0,0,2016-12-19 12:00:00
202636072,16:27:36.12,-28:55:49.75,12.576,7.846,0,,0,0,2016-12-19 12:00:00
202636113,16:40:18.94,-28:55:49.17,11.670,9.618,0,,0,0,2016-12-19 12:00:00
202636142,16:26:05.06,-28:55:48.66,13.666,10.994,0,,0,0,2016-12-19 12:00:00
202636203,16:28:03.37,-28:55:47.78,13.309,10.262,0,,0,0,2016-12-19 12:00:00
202636216,16:26:42.64,-28:55:47.58,14.500,10.944,0,,0,0,2016-12-19 12:00:00
202636350,16:13:17.21,-28:55:45.92,12.254,10.625,0,,0,0,2016-12-19 12:00:00
202636578,16:21:18.93,-28:55:42.84,11.872,9.832,0,,0,0,2016-12-19 12:00:00
202636585,16:29:13.3,-28:55:42.74,14.277,10.998,0,,0,0,2016-12-19 12:00:00
202636923,16:27:05.67,-28:55:38.29,11.510,9.713,0,,0,0,2016-12-19 12:00:00
202637121,16:14:36.31,-28:55:35.63,11.541,10.830,0,,0,0,2016-12-19 12:00:00
202637310,16:17:00.09,-28:55:32.96,12.099,10.515,0,,0,0,2016-12-19 12:00:00
202637341,16:38:31.24,-28:55:32.45,9.181,7.951,0,,0,0,2016-12-19 12:00:00
202637357,16:12:00.63,-28:55:32.15,9.874,7.026,0,,0,0,2016-12-19 12:00:00
202637922,16:09:44.57,-28:55:24.99,12.437,11.699,0,,0,0,2016-12-19 12:00:00
202637973,16:35:48.29,-28:55:24.18,13.498,10.209,0,,0,0,2016-12-19 12:00:00
202638008,16:34:51.88,-28:55:23.56,11.999,10.211,0,,0,0,2016-12-19 12:00:00
202638453,16:28:09.18,-28:55:17.98,13.445,10.862,0,,0,0,2016-12-19 12:00:00
202638454,16:30:20.09,-28:55:17.97,15.256,11.772,0,,0,0,2016-12-19 12:00:00
202638647,16:29:04.47,-28:55:15.21,14.929,11.211,0,,0,0,2016-12-19 12:00:00
202638653,16:36:35.9,-28:55:15.15,14.901,11.581,0,,0,0,2016-12-19 12:00:00
202638661,16:26:56.78,-28:55:15,14.094,11.030,0,,0,0,2016-12-19 12:00:00
202638858,16:40:33.9,-28:55:12.53,12.166,10.658,0,,0,0,2016-12-19 12:00:00
202639004,16:28:38.33,-28:55:10.43,14.465,11.278,0,,0,0,2016-12-19 12:00:00
202639006,16:26:23.2,-28:55:10.42,14.156,10.696,0,,0,0,2016-12-19 12:00:00
202639174,16:28:25.07,-28:55:08.15,12.799,10.003,0,,0,0,2016-12-19 12:00:00
202639393,16:27:35.62,-28:55:05.11,10.672,7.510,0,,0,0,2016-12-19 12:00:00
202639482,16:36:36.41,-28:55:03.59,14.333,11.169,0,,0,0,2016-12-19 12:00:00
202639739,16:18:20.41,-28:55:00.11,12.596,10.534,0,,0,0,2016-12-19 12:00:00
202639816,16:25:50.79,-28:54:59.08,15.166,10.798,0,,0,0,2016-12-19 12:00:00
202639882,16:21:48.74,-28:54:58.38,12.243,10.923,0,,0,0,2016-12-19 12:00:00
202640186,16:31:37.01,-28:54:54.13,13.070,11.047,0,,0,0,2016-12-19 12:00:00
202640267,16:28:20.82,-28:54:53.09,12.400,10.579,0,,0,0,2016-12-19 12:00:00
202640521,16:25:19.84,-28:54:49.38,13.342,10.396,0,,0,0,2016-12-19 12:00:00
202640668,16:24:18.61,-28:54:47.56,10.865,8.328,0,,0,0,2016-12-19 12:00:00
202640735,16:24:32.23,-28:54:46.77,14.573,10.957,0,,0,0,2016-12-19 12:00:00
202640826,16:14:21.95,-28:54:45.61,15.302,12.046,0,,0,0,2016-12-19 12:00:00
202641232,16:43:04.66,-28:54:40.25,14.917,11.816,0,,0,0,2016-12-19 12:00:00
202641245,16:10:11.08,-28:54:40,11.996,10.116,0,,0,0,2016-12-19 12:00:00
202641336,16:25:22.42,-28:54:38.78,13.337,10.038,0,,0,0,2016-12-19 12:00:00
202641425,16:18:14.8,-28:54:37.68,10.671,8.957,0,,0,0,2016-12-19 12:00:00
202642370,16:27:23.05,-28:54:24.99,14.157,11.094,0,,0,0,2016-12-19 12:00:00
202642577,16:34:12.84,-28:54:22.18,10.419,8.923,0,,0,0,2016-12-19 12:00:00
202642880,16:26:36.55,-28:54:18.27,13.625,10.233,0,,0,0,2016-12-19 12:00:00
202642992,16:27:54.96,-28:54:16.92,10.793,7.849,0,,0,0,2016-12-19 12:00:00
202642998,16:45:01.52,-28:54:16.82,8.467,6.867,0,,0,0,2016-12-19 12:00:00
202643065,16:24:37.85,-28:54:15.92,13.396,10.042,0,,0,0,2016-12-19 12:00:00
202643095,16:27:34.91,-28:54:15.5,13.200,9.406,0,,0,0,2016-12-19 12:00:00
202643279,16:34:17.83,-28:54:12.78,12.248,10.710,0,,0,0,2016-12-19 12:00:00
202643314,16:44:30.1,-28:54:12.38,12.156,10.805,0,,0,0,2016-12-19 12:00:00
202643460,16:23:45.05,-28:54:10.33,13.374,8.838,0,,0,0,2016-12-19 12:00:00
202643817,16:24:29.64,-28:54:05.41,13.479,10.255,0,,0,0,2016-12-19 12:00:00
202643982,16:12:14.3,-28:54:03.03,11.594,10.443,0,,0,0,2016-12-19 12:00:00
202644039,16:24:31.67,-28:54:02.55,14.434,10.642,0,,0,0,2016-12-19 12:00:00
202644133,16:28:18.23,-28:54:01.39,11.311,8.266,0,,0,0,2016-12-19 12:00:00
202644397,16:22:49.64,-28:53:57.69,12.171,10.264,0,,0,0,2016-12-19 12:00:00
202644874,16:25:43.27,-28:53:51.53,14.233,10.507,0,,0,0,2016-12-19 12:00:00
202645647,16:24:00.35,-28:53:41.11,13.704,10.197,0,,0,0,2016-12-19 12:00:00
202646010,16:40:16.37,-28:53:35.76,9.924,9.136,0,,0,0,2016-12-19 12:00:00
202646064,16:15:50.81,-28:53:35.01,12.245,10.591,0,,0,0,2016-12-19 12:00:00
202646341,16:37:50.99,-28:53:31.1,15.330,11.387,0,,0,0,2016-12-19 12:00:00
202646460,16:23:12.27,-28:53:29.44,10.826,9.315,0,,0,0,2016-12-19 12:00:00
202646579,16:23:26.36,-28:53:27.59,13.602,10.040,0,,0,0,2016-12-19 12:00:00
202646907,16:08:22.1,-28:53:23.3,11.928,10.599,0,,0,0,2016-12-19 12:00:00
202647163,16:32:08.88,-28:53:19.99,12.399,10.767,0,,0,0,2016-12-19 12:00:00
202647171,16:25:47,-28:53:19.87,14.337,10.881,0,,0,0,2016-12-19 12:00:00
202647437,16:24:50.08,-28:53:16.49,14.516,11.142,0,,0,0,2016-12-19 12:00:00
202647848,16:27:49.37,-28:53:11.34,14.442,11.311,0,,0,0,2016-12-19 12:00:00
202648418,16:37:33.45,-28:53:04.06,12.406,10.813,0,,0,0,2016-12-19 12:00:00
202648579,16:24:53.64,-28:53:01.82,14.120,10.687,0,,0,0,2016-12-19 12:00:00
202649089,16:23:15.83,-28:52:54.53,11.471,9.395,0,,0,0,2016-12-19 12:00:00
202649288,16:24:07.62,-28:52:51.67,13.763,10.314,0,,0,0,2016-12-19 12:00:00
202649492,16:40:07.75,-28:52:48.84,12.562,11.182,0,,0,0,2016-12-19 12:00:00
202649605,16:16:29.66,-28:52:47.16,12.167,10.516,0,,0,0,2016-12-19 12:00:00
202649614,16:26:32.6,-28:52:47.08,14.028,10.601,0,,0,0,2016-12-19 12:00:00
202649789,16:25:48.59,-28:52:44.75,14.287,11.066,0,,0,0,2016-12-19 12:00:00
202650006,16:25:09.76,-28:52:41.87,16.148,11.721,0,,0,0,2016-12-19 12:00:00
202650150,16:11:25.89,-28:52:39.99,11.715,10.258,0,,0,0,2016-12-19 12:00:00
202650200,16:27:23.94,-28:52:39.28,14.208,10.957,0,,0,0,2016-12-19 12:00:00
202650287,16:25:26.14,-28:52:38.26,13.561,8.852,0,,0,0,2016-12-19 12:00:00
202650387,16:11:19.1,-28:52:37.07,11.312,10.528,0,,0,0,2016-12-19 12:00:00
202650683,16:13:42.23,-28:52:32.93,10.135,8.817,0,,0,0,2016-12-19 12:00:00
202650801,16:26:18.9,-28:52:31.32,11.828,9.612,0,,0,0,2016-12-19 12:00:00
202651243,16:27:09.39,-28:52:25.44,13.074,10.949,0,,0,0,2016-12-19 12:00:00
202651338,16:27:50.75,-28:52:24.32,12.700,9.104,0,,0,0,2016-12-19 12:00:00
202651401,16:25:47.14,-28:52:23.48,10.035,7.947,0,,0,0,2016-12-19 12:00:00
202651553,16:13:57.45,-28:52:21.37,12.452,11.064,0,,0,0,2016-12-19 12:00:00
202652059,16:24:56.86,-28:52:14.7,13.038,10.662,0,,0,0,2016-12-19 12:00:00
202652325,16:29:08.53,-28:52:10.98,11.863,9.871,0,,0,0,2016-12-19 12:00:00
202652559,16:35:31.15,-28:52:08.01,11.325,9.226,0,,0,0,2016-12-19 12:00:00
202653279,16:12:57.41,-28:51:58.3,12.433,11.009,0,,0,0,2016-12-19 12:00:00
202653421,16:26:03.37,-28:51:56.1,14.183,11.125,0,,0,0,2016-12-19 12:00:00
202653610,16:08:54.62,-28:51:53.42,11.476,10.512,0,,0,0,2016-12-19 12:00:00
202653651,16:27:48.81,-28:51:52.78,13.191,10.062,0,,0,0,2016-12-19 12:00:00
202654637,16:40:18.46,-28:51:38.74,14.834,11.493,0,,0,0,2016-12-19 12:00:00
202654850,16:24:09.21,-28:51:35.67,11.322,7.417,0,,0,0,2016-12-19 12:00:00
202655106,16:16:10.1,-28:51:32.23,12.462,10.630,0,,0,0,2016-12-19 12:00:00
202655145,16:24:59.55,-28:51:31.78,13.777,10.497,0,,0,0,2016-12-19 12:00:00
202655495,16:28:47.14,-28:51:26.67,13.812,10.454,0,,0,0,2016-12-19 12:00:00
202655569,16:25:31.49,-28:51:25.72,12.365,8.428,0,,0,0,2016-12-19 12:00:00
202655586,16:25:36.36,-28:51:25.37,14.249,10.082,0,,0,0,2016-12-19 12:00:00
202655918,16:08:39.7,-28:51:20.66,9.528,8.615,0,,0,0,2016-12-19 12:00:00
202656096,16:13:16.02,-28:51:18.42,14.406,11.452,0,,0,0,2016-12-19 12:00:00
202656205,16:26:58.86,-28:51:16.92,11.676,7.607,0,,0,0,2016-12-19 12:00:00
202656282,16:24:35.83,-28:51:15.87,13.405,10.260,0,,0,0,2016-12-19 12:00:00
202656291,16:29:25.59,-28:51:15.79,13.341,10.256,0,,0,0,2016-12-19 12:00:00
202656356,16:42:09.23,-28:51:15.03,11.531,10.075,0,,0,0,2016-12-19 12:00:00
202656366,16:26:41.91,-28:51:14.85,13.581,9.409,0,,0,0,2016-12-19 12:00:00
202656803,16:26:29.53,-28:51:09.26,13.314,9.216,0,,0,0,2016-12-19 12:00:00
202657272,16:38:29.29,-28:51:02.98,12.532,11.285,0,,0,0,2016-12-19 12:00:00
202657604,16:27:38.65,-28:50:58.05,13.668,10.154,0,,0,0,2016-12-19 12:00:00
202657711,16:25:05.97,-28:50:56.62,11.954,9.856,0,,0,0,2016-12-19 12:00:00
202658073,16:10:12.26,-28:50:51.64,11.660,10.896,0,,0,0,2016-12-19 12:00:00
202658270,16:37:58.03,-28:50:49.11,11.180,10.230,0,,0,0,2016-12-19 12:00:00
202658354,16:25:00.72,-28:50:48.01,14.639,11.223,0,,0,0,2016-12-19 12:00:00
202658558,16:42:06.62,-28:50:45.33,8.913,7.581,0,,0,0,2016-12-19 12:00:00
202658842,16:40:16.98,-28:50:41.09,12.404,10.933,0,,0,0,2016-12-19 12:00:00
202658937,16:14:13.07,-28:50:40.01,12.036,10.563,0,,0,0,2016-12-19 12:00:00
202659170,16:25:35.61,-28:50:36.72,14.364,10.254,0,,0,0,2016-12-19 12:00:00
202659374,16:28:01.45,-28:50:34.18,14.613,11.087,0,,0,0,2016-12-19 12:00:00
202659558,16:18:30.47,-28:50:31.91,11.544,9.580,0,,0,0,2016-12-19 12:00:00
202659600,16:25:14.09,-28:50:31.23,12.979,8.455,0,,0,0,2016-12-19 12:00:00
202659779,16:26:23,-28:50:28.59,13.033,10.087,0,,0,0,2016-12-19 12:00:00
202659796,16:08:23.5,-28:50:28.28,11.608,10.170,0,,0,0,2016-12-19 12:00:00
202659813,16:14:29.48,-28:50:28.18,15.342,11.826,0,,0,0,2016-12-19 12:00:00
202660422,16:39:25.77,-28:50:20.05,11.217,10.372,0,,0,0,2016-12-19 12:00:00
202660583,16:26:54.17,-28:50:17.9,12.872,9.813,0,,0,0,2016-12-19 12:00:00
202661284,16:26:08.32,-28:50:08.53,14.942,10.171,0,,0,0,2016-12-19 12:00:00
202661596,16:24:22.06,-28:50:04.11,12.611,9.445,0,,0,0,2016-12-19 12:00:00
202661711,16:23:46.98,-28:50:02.43,10.598,8.659,0,,0,0,2016-12-19 12:00:00
202662062,16:23:59,-28:49:57.55,13.550,9.286,0,,0,0,2016-12-19 12:00:00
202662123,16:41:57.1,-28:49:56.69,12.434,10.768,0,,0,0,2016-12-19 12:00:00
202662737,16:29:02.62,-28:49:48.62,14.299,11.343,0,,0,0,2016-12-19 12:00:00
202663014,16:28:46.13,-28:49:44.74,14.461,11.335,0,,0,0,2016-12-19 12:00:00
202663022,16:43:15.19,-28:49:44.67,11.814,10.093,0,,0,0,2016-12-19 12:00:00
202663323,16:22:33.88,-28:49:40.34,11.632,9.726,0,,0,0,2016-12-19 12:00:00
202663666,16:23:10,-28:49:35.58,14.066,10.344,0,,0,0,2016-12-19 12:00:00
202663719,16:29:05.58,-28:49:34.8,14.378,11.218,0,,0,0,2016-12-19 12:00:00
202663850,16:28:44.64,-28:49:33.23,14.847,11.419,0,,0,0,2016-12-19 12:00:00
202664116,16:28:40.58,-28:49:29.43,13.837,11.229,0,,0,0,2016-12-19 12:00:00
202664146,16:28:02.61,-28:49:28.84,12.470,9.077,0,,0,0,2016-12-19 12:00:00
202664304,16:29:08.19,-28:49:26.56,13.583,10.580,0,,0,0,2016-12-19 12:00:00
202664824,16:41:33.48,-28:49:19.61,11.415,9.580,0,,0,0,2016-12-19 12:00:00
202665032,16:28:53.83,-28:49:16.82,11.462,8.144,0,,0,0,2016-12-19 12:00:00
202665084,16:40:20.12,-28:49:16.23,12.130,10.224,0,,0,0,2016-12-19 12:00:00
202665135,16:36:25.89,-28:49:15.43,11.415,9.439,0,,0,0,2016-12-19 12:00:00
202665165,16:28:37.78,-28:49:14.93,14.364,10.084,0,,0,0,2016-12-19 12:00:00
202665210,16:25:15.36,-28:49:14.27,13.001,10.192,0,,0,0,2016-12-19 12:00:00
202665233,16:44:57.32,-28:49:13.97,11.878,10.523,0,,0,0,2016-12-19 12:00:00
202665304,16:14:13.91,-28:49:13.05,12.599,10.610,0,,0,0,2016-12-19 12:00:00
202665886,16:24:33.22,-28:49:05,13.394,11.027,0,,0,0,2016-12-19 12:00:00
202665924,16:25:21.87,-28:49:04.58,14.475,11.161,0,,0,0,2016-12-19 12:00:00
202665958,16:41:43.58,-28:49:04.18,11.361,10.488,0,,0,0,2016-12-19 12:00:00
202666716,16:15:13.57,-28:48:53.39,11.550,10.014,0,,0,0,2016-12-19 12:00:00
202666756,16:28:22.01,-28:48:53.05,11.963,8.314,0,,0,0,2016-12-19 12:00:00
202667099,16:18:30.07,-28:48:48.3,12.038,10.282,0,,0,0,2016-12-19 12:00:00
202667123,16:38:45.86,-28:48:48.03,10.675,9.035,0,,0,0,2016-12-19 12:00:00
202667585,16:28:11.28,-28:48:41.64,14.333,10.987,0,,0,0,2016-12-19 12:00:00
202667676,16:26:08.31,-28:48:40.59,14.474,9.760,0,,0,0,2016-12-19 12:00:00
202668228,16:23:43.4,-28:48:33.16,14.877,10.893,0,,0,0,2016-12-19 12:00:00
202668513,16:25:14.12,-28:48:29.41,14.863,10.565,0,,0,0,2016-12-19 12:00:00
202668813,16:29:12.43,-28:48:25.17,14.313,11.284,0,,0,0,2016-12-19 12:00:00
202668839,16:43:51.13,-28:48:24.75,15.525,12.216,0,,0,0,2016-12-19 12:00:00
202668981,16:26:12.62,-28:48:22.51,9.551,8.063,0,,0,0,2016-12-19 12:00:00
202669106,16:28:41.35,-28:48:20.86,14.331,11.065,0,,0,0,2016-12-19 12:00:00
202669241,16:25:02.48,-28:48:19.22,12.319,8.411,0,,0,0,2016-12-19 12:00:00
202669251,16:29:18.82,-28:48:19.12,12.841,10.354,0,,0,0,2016-12-19 12:00:00
202669981,16:44:53.91,-28:48:09.23,11.326,10.870,0,,0,0,2016-12-19 12:00:00
202670054,16:27:29.9,-28:48:08.21,14.156,9.901,0,,0,0,2016-12-19 12:00:00
202670081,16:28:16.76,-28:48:07.77,14.215,10.768,0,,0,0,2016-12-19 12:00:00
202670207,16:44:04.42,-28:48:06.02,12.378,10.614,0,,0,0,2016-12-19 12:00:00
202670604,16:16:16.51,-28:48:00.5,11.935,10.975,0,,0,0,2016-12-19 12:00:00
202670605,16:44:22.8,-28:48:00.5,12.303,10.985,0,,0,0,2016-12-19 12:00:00
202670737,16:26:29.66,-28:47:58.47,13.664,11.063,0,,0,0,2016-12-19 12:00:00
202671491,16:26:08.73,-28:47:48.79,12.957,10.119,0,,0,0,2016-12-19 12:00:00
202672023,16:42:42.44,-28:47:41.04,12.351,11.034,0,,0,0,2016-12-19 12:00:00
202672078,16:25:51.65,-28:47:40.21,12.339,9.333,0,,0,0,2016-12-19 12:00:00
202672160,16:10:48.05,-28:47:39.2,12.111,10.642,0,,0,0,2016-12-19 12:00:00
202672494,16:21:44.78,-28:47:34.63,12.785,9.249,0,,0,0,2016-12-19 12:00:00
202672607,16:23:41.06,-28:47:32.96,13.697,11.271,0,,0,0,2016-12-19 12:00:00
202672946,16:23:20.98,-28:47:28.01,12.943,10.179,0,,0,0,2016-12-19 12:00:00
202673055,16:23:29.5,-28:47:26.58,14.374,10.548,0,,0,0,2016-12-19 12:00:00
202673190,16:21:23.14,-28:47:24.64,10.582,9.094,0,,0,0,2016-12-19 12:00:00
202673497,16:23:04.48,-28:47:20.1,14.759,11.215,0,,0,0,2016-12-19 12:00:00
202674012,16:39:03.4,-28:47:13.42,9.772,8.326,0,,0,0,2016-12-19 12:00:00
202674178,16:27:11.04,-28:47:11.15,14.328,10.202,0,,0,0,2016-12-19 12:00:00
202674486,16:13:34.29,-28:47:06.78,13.818,12.202,0,,0,0,2016-12-19 12:00:00
202674644,16:24:44.26,-28:47:04.66,14.720,11.061,0,,0,0,2016-12-19 12:00:00
202674849,16:23:37.4,-28:47:01.91,13.662,10.347,0,,0,0,2016-12-19 12:00:00
202674979,16:10:17.53,-28:47:00.21,12.306,10.819,0,,0,0,2016-12-19 12:00:00
202674981,16:19:01.19,-28:47:00.17,12.304,8.294,0,,0,0,2016-12-19 12:00:00
202675014,16:41:38.72,-28:46:59.73,12.414,10.940,0,,0,0,2016-12-19 12:00:00
202675460,16:29:15.75,-28:46:53.61,12.205,8.004,0,,0,0,2016-12-19 12:00:00
202675658,16:42:48.79,-28:46:51,10.928,9.647,0,,0,0,2016-12-19 12:00:00
202675661,16:25:10.83,-28:46:50.98,13.293,10.564,0,,0,0,2016-12-19 12:00:00
202675839,16:15:22.1,-28:46:48.58,12.362,10.490,0,Y,2,1,2016-12-19 12:00:00
202675924,16:24:44.74,-28:46:47.62,13.888,10.084,0,,0,0,2016-12-19 12:00:00
202676381,16:24:08.47,-28:46:41.91,13.506,11.015,0,,0,0,2016-12-19 12:00:00
202676399,16:31:42.33,-28:46:41.61,11.098,9.062,0,,0,0,2016-12-19 12:00:00
202676440,16:27:52.69,-28:46:41.24,14.586,11.101,0,,0,0,2016-12-19 12:00:00
202676628,16:43:47.87,-28:46:38.51,12.309,10.973,0,,0,0,2016-12-19 12:00:00
202676865,16:31:43.62,-28:46:35.21,14.424,10.996,0,,0,0,2016-12-19 12:00:00
202676980,16:23:57.93,-28:46:33.58,14.370,10.933,0,,0,0,2016-12-19 12:00:00
202677260,16:37:02.64,-28:46:29.64,10.434,8.614,0,,0,0,2016-12-19 12:00:00
202677506,16:18:02.53,-28:46:26.17,14.280,11.462,0,,0,0,2016-12-19 12:00:00
202678096,16:29:59.6,-28:46:17.89,12.011,10.328,0,,0,0,2016-12-19 12:00:00
202678104,16:24:36.75,-28:46:17.73,13.408,9.962,0,,0,0,2016-12-19 12:00:00
202678154,16:25:42.5,-28:46:16.99,14.313,10.611,0,,0,0,2016-12-19 12:00:00
202678486,16:31:56.68,-28:46:12.67,13.896,10.495,0,,0,0,2016-12-19 12:00:00
202678495,16:26:25.56,-28:46:12.46,12.402,9.549,0,,0,0,2016-12-19 12:00:00
202678759,16:28:00.29,-28:46:09.01,13.429,9.809,0,,0,0,2016-12-19 12:00:00
202679236,16:24:53.57,-28:46:02.7,12.194,7.621,0,,0,0,2016-12-19 12:00:00
202679470,16:27:38.81,-28:45:59.32,13.397,10.720,0,,0,0,2016-12-19 12:00:00
202679518,16:29:11.69,-28:45:58.6,13.331,11.026,0,,0,0,2016-12-19 12:00:00
202679600,16:11:27.44,-28:45:57.16,11.974,10.472,0,,0,0,2016-12-19 12:00:00
202679718,16:17:56,-28:45:55.56,12.536,10.707,0,,0,0,2016-12-19 12:00:00
202679834,16:42:44.04,-28:45:53.94,11.469,10.094,0,,0,0,2016-12-19 12:00:00
202679988,16:35:11.89,-28:45:52.06,12.470,8.991,0,,0,0,2016-12-19 12:00:00
202680078,16:36:33.37,-28:45:50.9,13.859,10.028,0,,0,0,2016-12-19 12:00:00
202680107,16:26:16.58,-28:45:50.43,14.777,10.734,0,,0,0,2016-12-19 12:00:00
202680204,16:24:50.93,-28:45:48.83,14.571,11.229,0,,0,0,2016-12-19 12:00:00
202680501,16:26:14.06,-28:45:44.53,13.670,11.307,0,,0,0,2016-12-19 12:00:00
202680760,16:26:18.38,-28:45:40.65,13.540,10.049,0,,0,0,2016-12-19 12:00:00
202680772,16:24:31.01,-28:45:40.5,12.143,9.223,0,,0,0,2016-12-19 12:00:00
202680808,16:29:55.94,-28:45:40.07,12.437,10.664,0,,0,0,2016-12-19 12:00:00
202681242,16:26:04.58,-28:45:34.5,14.463,10.753,0,,0,0,2016-12-19 12:00:00
202681442,16:36:39.45,-28:45:31.61,12.540,10.642,0,,0,0,2016-12-19 12:00:00
202681594,16:23:52.58,-28:45:29.78,14.610,11.115,0,,0,0,2016-12-19 12:00:00
202681822,16:29:31.53,-28:45:26.81,13.119,10.865,0,,0,0,2016-12-19 12:00:00
