Rp_low, Rp_high, Rp_mid, Per_low, Per_hi, Per_mid, Occ
(REarth), (REarth), (REarth), (Days), (Days)(Days), per_M_dwarf
   3.571,    3.643,    3.607,   16.150,   18.206,   17.147,  1.409E-04
   3.643,    3.714,    3.679,   16.150,   18.206,   17.147,  1.430E-04
   3.714,    3.786,    3.750,   16.150,   18.206,   17.147,  1.395E-04
   3.786,    3.857,    3.821,   16.150,   18.206,   17.147,  1.446E-04
   3.857,    3.929,    3.893,   16.150,   18.206,   17.147,  1.373E-04
   3.929,    4.000,    3.964,   16.150,   18.206,   17.147,  1.341E-04
   0.500,    0.571,    0.536,   18.206,   20.523,   19.330,  0.000E+00
   0.571,    0.643,    0.607,   18.206,   20.523,   19.330,  0.000E+00
   0.643,    0.714,    0.679,   18.206,   20.523,   19.330,  5.131E-03
   0.714,    0.786,    0.750,   18.206,   20.523,   19.330,  5.210E-03
   0.786,    0.857,    0.821,   18.206,   20.523,   19.330,  4.832E-03
   0.857,    0.929,    0.893,   18.206,   20.523,   19.330,  4.875E-03
   0.929,    1.000,    0.964,   18.206,   20.523,   19.330,  5.167E-03
   1.000,    1.071,    1.036,   18.206,   20.523,   19.330,  5.339E-03
   1.071,    1.143,    1.107,   18.206,   20.523,   19.330,  5.641E-03
   1.143,    1.214,    1.179,   18.206,   20.523,   19.330,  5.937E-03
   1.214,    1.286,    1.250,   18.206,   20.523,   19.330,  5.972E-03
   1.286,    1.357,    1.321,   18.206,   20.523,   19.330,  5.953E-03
   1.357,    1.429,    1.393,   18.206,   20.523,   19.330,  5.603E-03
   1.429,    1.500,    1.464,   18.206,   20.523,   19.330,  5.227E-03
   1.500,    1.571,    1.536,   18.206,   20.523,   19.330,  4.853E-03
   1.571,    1.643,    1.607,   18.206,   20.523,   19.330,  4.748E-03
   1.643,    1.714,    1.679,   18.206,   20.523,   19.330,  4.681E-03
   1.714,    1.786,    1.750,   18.206,   20.523,   19.330,  4.715E-03
   1.786,    1.857,    1.821,   18.206,   20.523,   19.330,  4.751E-03
   1.857,    1.929,    1.893,   18.206,   20.523,   19.330,  4.671E-03
   1.929,    2.000,    1.964,   18.206,   20.523,   19.330,  4.579E-03
   2.000,    2.071,    2.036,   18.206,   20.523,   19.330,  4.439E-03
   2.071,    2.143,    2.107,   18.206,   20.523,   19.330,  4.122E-03
   2.143,    2.214,    2.179,   18.206,   20.523,   19.330,  3.761E-03
   2.214,    2.286,    2.250,   18.206,   20.523,   19.330,  3.323E-03
   2.286,    2.357,    2.321,   18.206,   20.523,   19.330,  2.931E-03
   2.357,    2.429,    2.393,   18.206,   20.523,   19.330,  2.584E-03
   2.429,    2.500,    2.464,   18.206,   20.523,   19.330,  2.289E-03
   2.500,    2.571,    2.536,   18.206,   20.523,   19.330,  2.004E-03
   2.571,    2.643,    2.607,   18.206,   20.523,   19.330,  1.762E-03
   2.643,    2.714,    2.679,   18.206,   20.523,   19.330,  1.523E-03
   2.714,    2.786,    2.750,   18.206,   20.523,   19.330,  1.290E-03
   2.786,    2.857,    2.821,   18.206,   20.523,   19.330,  1.052E-03
   2.857,    2.929,    2.893,   18.206,   20.523,   19.330,  7.994E-04
   2.929,    3.000,    2.964,   18.206,   20.523,   19.330,  6.294E-04
   3.000,    3.071,    3.036,   18.206,   20.523,   19.330,  4.741E-04
   3.071,    3.143,    3.107,   18.206,   20.523,   19.330,  3.507E-04
   3.143,    3.214,    3.179,   18.206,   20.523,   19.330,  2.654E-04
   3.214,    3.286,    3.250,   18.206,   20.523,   19.330,  2.132E-04
   3.286,    3.357,    3.321,   18.206,   20.523,   19.330,  1.795E-04
   3.357,    3.429,    3.393,   18.206,   20.523,   19.330,  1.572E-04
   3.429,    3.500,    3.464,   18.206,   20.523,   19.330,  1.423E-04
   3.500,    3.571,    3.536,   18.206,   20.523,   19.330,  1.440E-04
   3.571,    3.643,    3.607,   18.206,   20.523,   19.330,  1.453E-04
   3.643,    3.714,    3.679,   18.206,   20.523,   19.330,  1.488E-04
   3.714,    3.786,    3.750,   18.206,   20.523,   19.330,  1.377E-04
   3.786,    3.857,    3.821,   18.206,   20.523,   19.330,  1.427E-04
   3.857,    3.929,    3.893,   18.206,   20.523,   19.330,  1.506E-04
   3.929,    4.000,    3.964,   18.206,   20.523,   19.330,  1.562E-04
   0.500,    0.571,    0.536,   20.523,   23.136,   21.791,  0.000E+00
   0.571,    0.643,    0.607,   20.523,   23.136,   21.791,  0.000E+00
   0.643,    0.714,    0.679,   20.523,   23.136,   21.791,  3.917E-03
   0.714,    0.786,    0.750,   20.523,   23.136,   21.791,  3.996E-03
   0.786,    0.857,    0.821,   20.523,   23.136,   21.791,  4.447E-03
   0.857,    0.929,    0.893,   20.523,   23.136,   21.791,  5.102E-03
   0.929,    1.000,    0.964,   20.523,   23.136,   21.791,  5.495E-03
   1.000,    1.071,    1.036,   20.523,   23.136,   21.791,  5.768E-03
   1.071,    1.143,    1.107,   20.523,   23.136,   21.791,  5.969E-03
   1.143,    1.214,    1.179,   20.523,   23.136,   21.791,  5.877E-03
   1.214,    1.286,    1.250,   20.523,   23.136,   21.791,  5.804E-03
   1.286,    1.357,    1.321,   20.523,   23.136,   21.791,  5.695E-03
   1.357,    1.429,    1.393,   20.523,   23.136,   21.791,  5.290E-03
   1.429,    1.500,    1.464,   20.523,   23.136,   21.791,  4.973E-03
   1.500,    1.571,    1.536,   20.523,   23.136,   21.791,  4.788E-03
   1.571,    1.643,    1.607,   20.523,   23.136,   21.791,  4.564E-03
   1.643,    1.714,    1.679,   20.523,   23.136,   21.791,  4.505E-03
   1.714,    1.786,    1.750,   20.523,   23.136,   21.791,  4.473E-03
   1.786,    1.857,    1.821,   20.523,   23.136,   21.791,  4.475E-03
   1.857,    1.929,    1.893,   20.523,   23.136,   21.791,  4.407E-03
   1.929,    2.000,    1.964,   20.523,   23.136,   21.791,  4.279E-03
   2.000,    2.071,    2.036,   20.523,   23.136,   21.791,  4.249E-03
   2.071,    2.143,    2.107,   20.523,   23.136,   21.791,  3.957E-03
   2.143,    2.214,    2.179,   20.523,   23.136,   21.791,  3.636E-03
   2.214,    2.286,    2.250,   20.523,   23.136,   21.791,  3.314E-03
   2.286,    2.357,    2.321,   20.523,   23.136,   21.791,  2.970E-03
   2.357,    2.429,    2.393,   20.523,   23.136,   21.791,  2.660E-03
   2.429,    2.500,    2.464,   20.523,   23.136,   21.791,  2.392E-03
   2.500,    2.571,    2.536,   20.523,   23.136,   21.791,  2.132E-03
   2.571,    2.643,    2.607,   20.523,   23.136,   21.791,  1.883E-03
   2.643,    2.714,    2.679,   20.523,   23.136,   21.791,  1.642E-03
   2.714,    2.786,    2.750,   20.523,   23.136,   21.791,  1.373E-03
   2.786,    2.857,    2.821,   20.523,   23.136,   21.791,  1.092E-03
   2.857,    2.929,    2.893,   20.523,   23.136,   21.791,  8.494E-04
   2.929,    3.000,    2.964,   20.523,   23.136,   21.791,  6.330E-04
   3.000,    3.071,    3.036,   20.523,   23.136,   21.791,  4.714E-04
   3.071,    3.143,    3.107,   20.523,   23.136,   21.791,  3.407E-04
   3.143,    3.214,    3.179,   20.523,   23.136,   21.791,  2.482E-04
   3.214,    3.286,    3.250,   20.523,   23.136,   21.791,  1.889E-04
   3.286,    3.357,    3.321,   20.523,   23.136,   21.791,  1.614E-04
   3.357,    3.429,    3.393,   20.523,   23.136,   21.791,  1.290E-04
   3.429,    3.500,    3.464,   20.523,   23.136,   21.791,  1.136E-04
   3.500,    3.571,    3.536,   20.523,   23.136,   21.791,  1.096E-04
   3.571,    3.643,    3.607,   20.523,   23.136,   21.791,  1.202E-04
   3.643,    3.714,    3.679,   20.523,   23.136,   21.791,  1.319E-04
   3.714,    3.786,    3.750,   20.523,   23.136,   21.791,  1.297E-04
   3.786,    3.857,    3.821,   20.523,   23.136,   21.791,  1.386E-04
   3.857,    3.929,    3.893,   20.523,   23.136,   21.791,  1.311E-04
   3.929,    4.000,    3.964,   20.523,   23.136,   21.791,  1.355E-04
   0.500,    0.571,    0.536,   23.136,   26.081,   24.565,  0.000E+00
   0.571,    0.643,    0.607,   23.136,   26.081,   24.565,  0.000E+00
   0.643,    0.714,    0.679,   23.136,   26.081,   24.565,  2.669E-03
   0.714,    0.786,    0.750,   23.136,   26.081,   24.565,  3.571E-03
   0.786,    0.857,    0.821,   23.136,   26.081,   24.565,  4.363E-03
   0.857,    0.929,    0.893,   23.136,   26.081,   24.565,  4.839E-03
   0.929,    1.000,    0.964,   23.136,   26.081,   24.565,  5.342E-03
   1.000,    1.071,    1.036,   23.136,   26.081,   24.565,  5.548E-03
   1.071,    1.143,    1.107,   23.136,   26.081,   24.565,  5.345E-03
   1.143,    1.214,    1.179,   23.136,   26.081,   24.565,  4.992E-03
   1.214,    1.286,    1.250,   23.136,   26.081,   24.565,  4.995E-03
   1.286,    1.357,    1.321,   23.136,   26.081,   24.565,  4.908E-03
   1.357,    1.429,    1.393,   23.136,   26.081,   24.565,  4.675E-03
   1.429,    1.500,    1.464,   23.136,   26.081,   24.565,  4.369E-03
   1.500,    1.571,    1.536,   23.136,   26.081,   24.565,  4.228E-03
   1.571,    1.643,    1.607,   23.136,   26.081,   24.565,  4.162E-03
   1.643,    1.714,    1.679,   23.136,   26.081,   24.565,  4.125E-03
   1.714,    1.786,    1.750,   23.136,   26.081,   24.565,  4.209E-03
   1.786,    1.857,    1.821,   23.136,   26.081,   24.565,  4.181E-03
   1.857,    1.929,    1.893,   23.136,   26.081,   24.565,  4.170E-03
   1.929,    2.000,    1.964,   23.136,   26.081,   24.565,  4.011E-03
   2.000,    2.071,    2.036,   23.136,   26.081,   24.565,  3.944E-03
   2.071,    2.143,    2.107,   23.136,   26.081,   24.565,  3.667E-03
   2.143,    2.214,    2.179,   23.136,   26.081,   24.565,  3.395E-03
   2.214,    2.286,    2.250,   23.136,   26.081,   24.565,  3.096E-03
   2.286,    2.357,    2.321,   23.136,   26.081,   24.565,  2.801E-03
   2.357,    2.429,    2.393,   23.136,   26.081,   24.565,  2.564E-03
   2.429,    2.500,    2.464,   23.136,   26.081,   24.565,  2.296E-03
   2.500,    2.571,    2.536,   23.136,   26.081,   24.565,  2.073E-03
   2.571,    2.643,    2.607,   23.136,   26.081,   24.565,  1.864E-03
   2.643,    2.714,    2.679,   23.136,   26.081,   24.565,  1.614E-03
   2.714,    2.786,    2.750,   23.136,   26.081,   24.565,  1.320E-03
   2.786,    2.857,    2.821,   23.136,   26.081,   24.565,  1.103E-03
   2.857,    2.929,    2.893,   23.136,   26.081,   24.565,  8.479E-04
   2.929,    3.000,    2.964,   23.136,   26.081,   24.565,  6.280E-04
   3.000,    3.071,    3.036,   23.136,   26.081,   24.565,  4.663E-04
   3.071,    3.143,    3.107,   23.136,   26.081,   24.565,  3.381E-04
   3.143,    3.214,    3.179,   23.136,   26.081,   24.565,  2.501E-04
   3.214,    3.286,    3.250,   23.136,   26.081,   24.565,  1.737E-04
   3.286,    3.357,    3.321,   23.136,   26.081,   24.565,  1.376E-04
   3.357,    3.429,    3.393,   23.136,   26.081,   24.565,  1.046E-04
   3.429,    3.500,    3.464,   23.136,   26.081,   24.565,  9.937E-05
   3.500,    3.571,    3.536,   23.136,   26.081,   24.565,  9.294E-05
   3.571,    3.643,    3.607,   23.136,   26.081,   24.565,  8.400E-05
   3.643,    3.714,    3.679,   23.136,   26.081,   24.565,  7.921E-05
   3.714,    3.786,    3.750,   23.136,   26.081,   24.565,  9.476E-05
   3.786,    3.857,    3.821,   23.136,   26.081,   24.565,  9.072E-05
   3.857,    3.929,    3.893,   23.136,   26.081,   24.565,  1.004E-04
   3.929,    4.000,    3.964,   23.136,   26.081,   24.565,  9.694E-05
   0.500,    0.571,    0.536,   26.081,   29.402,   27.692,  0.000E+00
   0.571,    0.643,    0.607,   26.081,   29.402,   27.692,  0.000E+00
   0.643,    0.714,    0.679,   26.081,   29.402,   27.692,  0.000E+00
   0.714,    0.786,    0.750,   26.081,   29.402,   27.692,  4.029E-03
   0.786,    0.857,    0.821,   26.081,   29.402,   27.692,  4.930E-03
   0.857,    0.929,    0.893,   26.081,   29.402,   27.692,  5.739E-03
   0.929,    1.000,    0.964,   26.081,   29.402,   27.692,  5.975E-03
   1.000,    1.071,    1.036,   26.081,   29.402,   27.692,  5.345E-03
   1.071,    1.143,    1.107,   26.081,   29.402,   27.692,  4.623E-03
   1.143,    1.214,    1.179,   26.081,   29.402,   27.692,  4.345E-03
   1.214,    1.286,    1.250,   26.081,   29.402,   27.692,  3.859E-03
   1.286,    1.357,    1.321,   26.081,   29.402,   27.692,  3.706E-03
   1.357,    1.429,    1.393,   26.081,   29.402,   27.692,  3.521E-03
   1.429,    1.500,    1.464,   26.081,   29.402,   27.692,  3.487E-03
   1.500,    1.571,    1.536,   26.081,   29.402,   27.692,  3.535E-03
   1.571,    1.643,    1.607,   26.081,   29.402,   27.692,  3.533E-03
   1.643,    1.714,    1.679,   26.081,   29.402,   27.692,  3.668E-03
   1.714,    1.786,    1.750,   26.081,   29.402,   27.692,  3.719E-03
   1.786,    1.857,    1.821,   26.081,   29.402,   27.692,  3.817E-03
   1.857,    1.929,    1.893,   26.081,   29.402,   27.692,  3.827E-03
   1.929,    2.000,    1.964,   26.081,   29.402,   27.692,  3.668E-03
   2.000,    2.071,    2.036,   26.081,   29.402,   27.692,  3.526E-03
   2.071,    2.143,    2.107,   26.081,   29.402,   27.692,  3.250E-03
   2.143,    2.214,    2.179,   26.081,   29.402,   27.692,  2.968E-03
   2.214,    2.286,    2.250,   26.081,   29.402,   27.692,  2.687E-03
   2.286,    2.357,    2.321,   26.081,   29.402,   27.692,  2.470E-03
   2.357,    2.429,    2.393,   26.081,   29.402,   27.692,  2.253E-03
   2.429,    2.500,    2.464,   26.081,   29.402,   27.692,  2.086E-03
   2.500,    2.571,    2.536,   26.081,   29.402,   27.692,  1.887E-03
   2.571,    2.643,    2.607,   26.081,   29.402,   27.692,  1.721E-03
   2.643,    2.714,    2.679,   26.081,   29.402,   27.692,  1.493E-03
   2.714,    2.786,    2.750,   26.081,   29.402,   27.692,  1.293E-03
   2.786,    2.857,    2.821,   26.081,   29.402,   27.692,  1.030E-03
   2.857,    2.929,    2.893,   26.081,   29.402,   27.692,  8.331E-04
   2.929,    3.000,    2.964,   26.081,   29.402,   27.692,  6.501E-04
   3.000,    3.071,    3.036,   26.081,   29.402,   27.692,  4.790E-04
   3.071,    3.143,    3.107,   26.081,   29.402,   27.692,  3.234E-04
   3.143,    3.214,    3.179,   26.081,   29.402,   27.692,  2.425E-04
   3.214,    3.286,    3.250,   26.081,   29.402,   27.692,  1.692E-04
   3.286,    3.357,    3.321,   26.081,   29.402,   27.692,  1.210E-04
   3.357,    3.429,    3.393,   26.081,   29.402,   27.692,  8.400E-05
   3.429,    3.500,    3.464,   26.081,   29.402,   27.692,  8.180E-05
   3.500,    3.571,    3.536,   26.081,   29.402,   27.692,  5.880E-05
   3.571,    3.643,    3.607,   26.081,   29.402,   27.692,  5.351E-05
   3.643,    3.714,    3.679,   26.081,   29.402,   27.692,  5.533E-05
   3.714,    3.786,    3.750,   26.081,   29.402,   27.692,  5.638E-05
   3.786,    3.857,    3.821,   26.081,   29.402,   27.692,  6.781E-05
   3.857,    3.929,    3.893,   26.081,   29.402,   27.692,  6.648E-05
   3.929,    4.000,    3.964,   26.081,   29.402,   27.692,  5.835E-05
   0.500,    0.571,    0.536,   29.402,   33.145,   31.217,  0.000E+00
   0.571,    0.643,    0.607,   29.402,   33.145,   31.217,  0.000E+00
   0.643,    0.714,    0.679,   29.402,   33.145,   31.217,  0.000E+00
   0.714,    0.786,    0.750,   29.402,   33.145,   31.217,  4.806E-03
   0.786,    0.857,    0.821,   29.402,   33.145,   31.217,  6.020E-03
   0.857,    0.929,    0.893,   29.402,   33.145,   31.217,  6.707E-03
   0.929,    1.000,    0.964,   29.402,   33.145,   31.217,  6.657E-03
   1.000,    1.071,    1.036,   29.402,   33.145,   31.217,  5.266E-03
   1.071,    1.143,    1.107,   29.402,   33.145,   31.217,  4.269E-03
   1.143,    1.214,    1.179,   29.402,   33.145,   31.217,  3.500E-03
   1.214,    1.286,    1.250,   29.402,   33.145,   31.217,  2.837E-03
   1.286,    1.357,    1.321,   29.402,   33.145,   31.217,  2.784E-03
   1.357,    1.429,    1.393,   29.402,   33.145,   31.217,  2.611E-03
   1.429,    1.500,    1.464,   29.402,   33.145,   31.217,  2.659E-03
   1.500,    1.571,    1.536,   29.402,   33.145,   31.217,  2.905E-03
   1.571,    1.643,    1.607,   29.402,   33.145,   31.217,  3.142E-03
   1.643,    1.714,    1.679,   29.402,   33.145,   31.217,  3.418E-03
   1.714,    1.786,    1.750,   29.402,   33.145,   31.217,  3.674E-03
   1.786,    1.857,    1.821,   29.402,   33.145,   31.217,  3.929E-03
   1.857,    1.929,    1.893,   29.402,   33.145,   31.217,  3.940E-03
   1.929,    2.000,    1.964,   29.402,   33.145,   31.217,  3.836E-03
   2.000,    2.071,    2.036,   29.402,   33.145,   31.217,  3.555E-03
   2.071,    2.143,    2.107,   29.402,   33.145,   31.217,  3.252E-03
   2.143,    2.214,    2.179,   29.402,   33.145,   31.217,  2.957E-03
   2.214,    2.286,    2.250,   29.402,   33.145,   31.217,  2.646E-03
   2.286,    2.357,    2.321,   29.402,   33.145,   31.217,  2.391E-03
   2.357,    2.429,    2.393,   29.402,   33.145,   31.217,  2.188E-03
   2.429,    2.500,    2.464,   29.402,   33.145,   31.217,  1.962E-03
   2.500,    2.571,    2.536,   29.402,   33.145,   31.217,  1.831E-03
   2.571,    2.643,    2.607,   29.402,   33.145,   31.217,  1.667E-03
   2.643,    2.714,    2.679,   29.402,   33.145,   31.217,  1.438E-03
   2.714,    2.786,    2.750,   29.402,   33.145,   31.217,  1.258E-03
   2.786,    2.857,    2.821,   29.402,   33.145,   31.217,  1.070E-03
   2.857,    2.929,    2.893,   29.402,   33.145,   31.217,  8.452E-04
   2.929,    3.000,    2.964,   29.402,   33.145,   31.217,  6.672E-04
   3.000,    3.071,    3.036,   29.402,   33.145,   31.217,  5.406E-04
   3.071,    3.143,    3.107,   29.402,   33.145,   31.217,  3.649E-04
   3.143,    3.214,    3.179,   29.402,   33.145,   31.217,  2.507E-04
   3.214,    3.286,    3.250,   29.402,   33.145,   31.217,  1.957E-04
   3.286,    3.357,    3.321,   29.402,   33.145,   31.217,  1.339E-04
   3.357,    3.429,    3.393,   29.402,   33.145,   31.217,  7.321E-05
   3.429,    3.500,    3.464,   29.402,   33.145,   31.217,  6.445E-05
   3.500,    3.571,    3.536,   29.402,   33.145,   31.217,  5.441E-05
   3.571,    3.643,    3.607,   29.402,   33.145,   31.217,  4.115E-05
   3.643,    3.714,    3.679,   29.402,   33.145,   31.217,  4.298E-05
   3.714,    3.786,    3.750,   29.402,   33.145,   31.217,  2.787E-05
   3.786,    3.857,    3.821,   29.402,   33.145,   31.217,  2.548E-05
   3.857,    3.929,    3.893,   29.402,   33.145,   31.217,  3.330E-05
   3.929,    4.000,    3.964,   29.402,   33.145,   31.217,  2.548E-05
   0.500,    0.571,    0.536,   33.145,   37.364,   35.191,  0.000E+00
   0.571,    0.643,    0.607,   33.145,   37.364,   35.191,  0.000E+00
   0.643,    0.714,    0.679,   33.145,   37.364,   35.191,  0.000E+00
   0.714,    0.786,    0.750,   33.145,   37.364,   35.191,  4.543E-03
   0.786,    0.857,    0.821,   33.145,   37.364,   35.191,  6.039E-03
   0.857,    0.929,    0.893,   33.145,   37.364,   35.191,  6.139E-03
   0.929,    1.000,    0.964,   33.145,   37.364,   35.191,  5.817E-03
   1.000,    1.071,    1.036,   33.145,   37.364,   35.191,  4.971E-03
   1.071,    1.143,    1.107,   33.145,   37.364,   35.191,  3.603E-03
   1.143,    1.214,    1.179,   33.145,   37.364,   35.191,  2.620E-03
   1.214,    1.286,    1.250,   33.145,   37.364,   35.191,  2.012E-03
   1.286,    1.357,    1.321,   33.145,   37.364,   35.191,  1.864E-03
   1.357,    1.429,    1.393,   33.145,   37.364,   35.191,  1.859E-03
   1.429,    1.500,    1.464,   33.145,   37.364,   35.191,  2.024E-03
   1.500,    1.571,    1.536,   33.145,   37.364,   35.191,  2.407E-03
   1.571,    1.643,    1.607,   33.145,   37.364,   35.191,  2.796E-03
   1.643,    1.714,    1.679,   33.145,   37.364,   35.191,  3.280E-03
   1.714,    1.786,    1.750,   33.145,   37.364,   35.191,  3.698E-03
   1.786,    1.857,    1.821,   33.145,   37.364,   35.191,  3.976E-03
   1.857,    1.929,    1.893,   33.145,   37.364,   35.191,  4.088E-03
   1.929,    2.000,    1.964,   33.145,   37.364,   35.191,  4.036E-03
   2.000,    2.071,    2.036,   33.145,   37.364,   35.191,  3.810E-03
   2.071,    2.143,    2.107,   33.145,   37.364,   35.191,  3.516E-03
   2.143,    2.214,    2.179,   33.145,   37.364,   35.191,  3.130E-03
   2.214,    2.286,    2.250,   33.145,   37.364,   35.191,  2.818E-03
   2.286,    2.357,    2.321,   33.145,   37.364,   35.191,  2.522E-03
   2.357,    2.429,    2.393,   33.145,   37.364,   35.191,  2.273E-03
   2.429,    2.500,    2.464,   33.145,   37.364,   35.191,  2.147E-03
   2.500,    2.571,    2.536,   33.145,   37.364,   35.191,  1.951E-03
   2.571,    2.643,    2.607,   33.145,   37.364,   35.191,  1.776E-03
   2.643,    2.714,    2.679,   33.145,   37.364,   35.191,  1.543E-03
   2.714,    2.786,    2.750,   33.145,   37.364,   35.191,  1.331E-03
   2.786,    2.857,    2.821,   33.145,   37.364,   35.191,  1.103E-03
   2.857,    2.929,    2.893,   33.145,   37.364,   35.191,  9.451E-04
   2.929,    3.000,    2.964,   33.145,   37.364,   35.191,  7.558E-04
   3.000,    3.071,    3.036,   33.145,   37.364,   35.191,  5.685E-04
   3.071,    3.143,    3.107,   33.145,   37.364,   35.191,  4.402E-04
   3.143,    3.214,    3.179,   33.145,   37.364,   35.191,  2.774E-04
   3.214,    3.286,    3.250,   33.145,   37.364,   35.191,  2.380E-04
   3.286,    3.357,    3.321,   33.145,   37.364,   35.191,  1.566E-04
   3.357,    3.429,    3.393,   33.145,   37.364,   35.191,  1.123E-04
   3.429,    3.500,    3.464,   33.145,   37.364,   35.191,  6.700E-05
   3.500,    3.571,    3.536,   33.145,   37.364,   35.191,  5.338E-05
   3.571,    3.643,    3.607,   33.145,   37.364,   35.191,  3.348E-05
   3.643,    3.714,    3.679,   33.145,   37.364,   35.191,  2.897E-05
   3.714,    3.786,    3.750,   33.145,   37.364,   35.191,  1.434E-05
   3.786,    3.857,    3.821,   33.145,   37.364,   35.191,  1.142E-05
   3.857,    3.929,    3.893,   33.145,   37.364,   35.191,  1.427E-05
   3.929,    4.000,    3.964,   33.145,   37.364,   35.191,  1.473E-05
   0.500,    0.571,    0.536,   37.364,   42.121,   39.671,  0.000E+00
   0.571,    0.643,    0.607,   37.364,   42.121,   39.671,  0.000E+00
   0.643,    0.714,    0.679,   37.364,   42.121,   39.671,  0.000E+00
   0.714,    0.786,    0.750,   37.364,   42.121,   39.671,  3.240E-03
   0.786,    0.857,    0.821,   37.364,   42.121,   39.671,  4.385E-03
   0.857,    0.929,    0.893,   37.364,   42.121,   39.671,  4.711E-03
   0.929,    1.000,    0.964,   37.364,   42.121,   39.671,  4.685E-03
   1.000,    1.071,    1.036,   37.364,   42.121,   39.671,  3.745E-03
   1.071,    1.143,    1.107,   37.364,   42.121,   39.671,  2.756E-03
   1.143,    1.214,    1.179,   37.364,   42.121,   39.671,  1.942E-03
   1.214,    1.286,    1.250,   37.364,   42.121,   39.671,  1.456E-03
   1.286,    1.357,    1.321,   37.364,   42.121,   39.671,  1.431E-03
   1.357,    1.429,    1.393,   37.364,   42.121,   39.671,  1.403E-03
   1.429,    1.500,    1.464,   37.364,   42.121,   39.671,  1.719E-03
   1.500,    1.571,    1.536,   37.364,   42.121,   39.671,  2.171E-03
   1.571,    1.643,    1.607,   37.364,   42.121,   39.671,  2.656E-03
   1.643,    1.714,    1.679,   37.364,   42.121,   39.671,  3.201E-03
   1.714,    1.786,    1.750,   37.364,   42.121,   39.671,  3.696E-03
   1.786,    1.857,    1.821,   37.364,   42.121,   39.671,  4.122E-03
   1.857,    1.929,    1.893,   37.364,   42.121,   39.671,  4.321E-03
   1.929,    2.000,    1.964,   37.364,   42.121,   39.671,  4.383E-03
   2.000,    2.071,    2.036,   37.364,   42.121,   39.671,  4.263E-03
   2.071,    2.143,    2.107,   37.364,   42.121,   39.671,  3.946E-03
   2.143,    2.214,    2.179,   37.364,   42.121,   39.671,  3.574E-03
   2.214,    2.286,    2.250,   37.364,   42.121,   39.671,  3.258E-03
   2.286,    2.357,    2.321,   37.364,   42.121,   39.671,  2.902E-03
   2.357,    2.429,    2.393,   37.364,   42.121,   39.671,  2.678E-03
   2.429,    2.500,    2.464,   37.364,   42.121,   39.671,  2.442E-03
   2.500,    2.571,    2.536,   37.364,   42.121,   39.671,  2.191E-03
   2.571,    2.643,    2.607,   37.364,   42.121,   39.671,  1.947E-03
   2.643,    2.714,    2.679,   37.364,   42.121,   39.671,  1.692E-03
   2.714,    2.786,    2.750,   37.364,   42.121,   39.671,  1.454E-03
   2.786,    2.857,    2.821,   37.364,   42.121,   39.671,  1.229E-03
   2.857,    2.929,    2.893,   37.364,   42.121,   39.671,  1.034E-03
   2.929,    3.000,    2.964,   37.364,   42.121,   39.671,  8.401E-04
   3.000,    3.071,    3.036,   37.364,   42.121,   39.671,  6.107E-04
   3.071,    3.143,    3.107,   37.364,   42.121,   39.671,  4.797E-04
   3.143,    3.214,    3.179,   37.364,   42.121,   39.671,  3.578E-04
   3.214,    3.286,    3.250,   37.364,   42.121,   39.671,  2.512E-04
   3.286,    3.357,    3.321,   37.364,   42.121,   39.671,  2.058E-04
   3.357,    3.429,    3.393,   37.364,   42.121,   39.671,  1.398E-04
   3.429,    3.500,    3.464,   37.364,   42.121,   39.671,  1.049E-04
   3.500,    3.571,    3.536,   37.364,   42.121,   39.671,  8.098E-05
   3.571,    3.643,    3.607,   37.364,   42.121,   39.671,  4.548E-05
   3.643,    3.714,    3.679,   37.364,   42.121,   39.671,  3.029E-05
   3.714,    3.786,    3.750,   37.364,   42.121,   39.671,  2.080E-05
   3.786,    3.857,    3.821,   37.364,   42.121,   39.671,  2.019E-05
   3.857,    3.929,    3.893,   37.364,   42.121,   39.671,  8.074E-06
   3.929,    4.000,    3.964,   37.364,   42.121,   39.671,  9.387E-06
   0.500,    0.571,    0.536,   42.121,   47.483,   44.721,  0.000E+00
   0.571,    0.643,    0.607,   42.121,   47.483,   44.721,  0.000E+00
   0.643,    0.714,    0.679,   42.121,   47.483,   44.721,  0.000E+00
   0.714,    0.786,    0.750,   42.121,   47.483,   44.721,  0.000E+00
   0.786,    0.857,    0.821,   42.121,   47.483,   44.721,  3.764E-03
   0.857,    0.929,    0.893,   42.121,   47.483,   44.721,  4.347E-03
   0.929,    1.000,    0.964,   42.121,   47.483,   44.721,  4.205E-03
   1.000,    1.071,    1.036,   42.121,   47.483,   44.721,  3.245E-03
   1.071,    1.143,    1.107,   42.121,   47.483,   44.721,  2.432E-03
